n,is_prime,was_skipped,z1_score,z4_score
19054,0,False,0.24482700195981935,2.5734775202583546
19055,0,False,0.18362025146986452,1.930108140193766
19056,0,False,0.1468962011758916,1.544086512155013
19057,0,False,0.12241350097990968,1.2867387601291773
19058,0,False,0.10492585798277973,1.1029189372535808
19059,0,False,0.09181012573493226,0.965054070096883
19060,0,False,0.08160900065327312,0.8578258400861182
19061,0,False,0.0734481005879458,0.7720432560775065
19062,0,False,0.0667710005344962,0.7018575055250059
19063,0,False,0.06120675048995484,0.6433693800645887
19064,0,False,0.05649853891380447,0.593879427751928
19065,0,False,0.052462928991389865,0.5514594686267904
19066,0,False,0.04896540039196387,0.514695504051671
19067,0,False,0.04590506286746613,0.4825270350484415
19068,0,False,0.043204765051732825,0.45414309181029794
19069,1,False,0.04080450032663656,0.4289129200430591
19070,0,True,4.606524662261717,16.96391449932949
19071,0,True,2.3032623311308584,8.481957249664745
19072,0,True,1.5355082207539057,5.6546381664431635
19073,1,False,1.1516311655654292,4.240978624832373
19074,0,True,0.7632842299901427,7.766218886210589
19075,0,False,0.38164211499507134,3.8831094431052944
19076,0,False,0.2544280766633809,2.588739628736863
19077,0,False,0.19082105749753567,1.9415547215526472
19078,0,False,0.15265684599802853,1.5532437772421177
19079,1,False,0.12721403833169045,1.2943698143684315
19080,0,True,4.018876851902648,15.430959266554868
19081,1,False,2.009438425951324,7.715479633277434
19082,0,True,5.2413434380605795,18.632344138476583
19083,0,True,2.6206717190302897,9.316172069238291
19084,0,True,1.7471144793535265,6.210781379492195
19085,0,False,1.3103358595151449,4.658086034619146
19086,0,False,1.048268687612116,3.726468827695317
19087,1,False,0.8735572396767632,3.1053906897460974
19088,0,True,2.2972093098349435,11.052252766737043
19089,0,False,1.1486046549174718,5.5261263833685215
19090,0,False,0.7657364366116478,3.6840842555790143
19091,0,False,0.5743023274587359,2.7630631916842607
19092,0,False,0.4594418619669887,2.2104505533474086
19093,0,False,0.3828682183058239,1.8420421277895072
19094,0,False,0.32817275854784905,1.578893252391006
19095,0,False,0.28715116372936794,1.3815315958421304
19096,0,False,0.25524547887054927,1.2280280851930048
19097,0,False,0.22972093098349436,1.1052252766737043
19098,0,False,0.20883720998499486,1.0047502515215494
19099,0,False,0.19143410915291195,0.9210210638947536
19100,0,False,0.1767084084488418,0.8501732897490033
19101,0,False,0.16408637927392453,0.789446626195503
19102,0,False,0.15314728732232957,0.7368168511158029
19103,0,False,0.14357558186468397,0.6907657979210652
19104,0,False,0.1351299594020555,0.6501325156904143
19105,0,False,0.12762273943527463,0.6140140425965024
19106,0,False,0.12090575314920757,0.5816975140387918
19107,0,False,0.11486046549174718,0.5526126383368521
19108,0,False,0.1093909195159497,0.526297750797002
19109,0,False,0.10441860499249743,0.5023751257607747
19110,0,False,0.09987866564499755,0.4805327289885671
19111,0,False,0.09571705457645598,0.4605105319473768
19112,0,False,0.09188837239339774,0.4420901106694817
19113,0,False,0.0883542042244209,0.42508664487450165
19114,0,False,0.0850818262901831,0.4093426950643349
19115,0,False,0.08204318963696226,0.3947233130977515
19116,0,False,0.07921411413223943,0.38111216437024287
19117,0,False,0.07657364366116479,0.36840842555790143
19118,0,False,0.07410352612370787,0.35652428279796916
19119,0,False,0.07178779093234199,0.3453828989605326
19120,0,False,0.06961240332833163,0.3349167505071831
19121,1,False,0.06756497970102775,0.32506625784520715
19122,0,True,2.91105554939656,12.58609964419973
19123,0,False,1.45552777469828,6.293049822099865
19124,0,False,0.9703518497988534,4.195366548066577
19125,0,False,0.72776388734914,3.1465249110499327
19126,0,False,0.582211109879312,2.517219928839946
19127,0,False,0.4851759248994267,2.0976832740332885
19128,0,False,0.41586507848522286,1.7980142348856758
19129,0,False,0.36388194367457,1.5732624555249664
19130,0,False,0.32345061659961777,1.398455516022192
19131,0,False,0.291105554939656,1.258609964419973
19132,0,False,0.26464141358150545,1.14419087674543
19133,0,False,0.24258796244971334,1.0488416370166442
19134,0,False,0.22392734995358152,0.968161511092287
19135,0,False,0.20793253924261143,0.8990071174428379
19136,0,False,0.19407036995977067,0.8390733096133154
19137,0,False,0.181940971837285,0.7866312277624832
19138,0,False,0.1712385617292094,0.7403588025999842
19139,1,False,0.16172530829980888,0.699227758011096
19140,0,True,0.8442172451177159,7.901180712033181
19141,1,False,0.42210862255885795,3.9505903560165905
19142,0,True,1.835585429572275,9.95153947920537
19143,0,False,0.9177927147861376,4.975769739602685
19144,0,False,0.611861809857425,3.3171798264017904
19145,0,False,0.4588963573930688,2.4878848698013427
19146,0,False,0.367117085914455,1.9903078958410743
19147,0,False,0.3059309049287125,1.6585899132008952
19148,0,False,0.2622264899388964,1.4216484970293386
19149,0,False,0.2294481786965344,1.2439424349006714
19150,0,False,0.20395393661914168,1.1057266088005968
19151,0,False,0.1835585429572275,0.9951539479205371
19152,0,False,0.16687140268838863,0.9046854072004883
19153,0,False,0.15296545246435625,0.8292949566004476
19154,0,False,0.1411988791978673,0.7655030368619516
19155,0,False,0.1311132449694482,0.7108242485146693
19156,0,False,0.122372361971485,0.6634359652803581
19157,1,False,0.1147240893482672,0.6219712174503357
19158,0,True,4.750696949622074,17.35212711096681
19159,0,True,2.375348474811037,8.676063555483404
19160,0,True,1.583565649874025,5.78404237032227
19161,0,False,1.1876742374055185,4.338031777741702
19162,0,False,0.9501393899244148,3.4704254221933617
19163,1,False,0.7917828249370125,2.892021185161135
19164,0,True,1.864355437926999,10.020580335729013
19165,0,False,0.9321777189634995,5.010290167864507
19166,0,False,0.6214518126423331,3.3401934452430044
19167,0,False,0.4660888594817498,2.5051450839322533
19168,0,False,0.37287108758539983,2.004116067145803
19169,0,False,0.31072590632116653,1.6700967226215022
19170,0,False,0.2663364911324284,1.4315114765327162
19171,0,False,0.2330444297408749,1.2525725419661267
19172,0,False,0.207150604214111,1.1133978150810013
19173,0,False,0.18643554379269991,1.0020580335729015
19174,0,False,0.16948685799336355,0.9109618487026376
19175,0,False,0.15536295316058327,0.8350483613107511
19176,0,False,0.14341195676361532,0.7708138719791549
19177,0,False,0.1331682455662142,0.7157557382663581
19178,0,False,0.1242903625284666,0.6680386890486009
19179,0,False,0.11652221487043744,0.6262862709830633
19180,0,False,0.1096679669368823,0.5894459021017067
19181,1,False,0.1035753021070555,0.5566989075405007
19182,0,True,0.019290108855057515,7.125436223174087
19183,1,False,0.009645054427528757,3.5627181115870434
19184,0,True,0.893498152988886,7.9876940644108005
19185,0,False,0.446749076494443,3.9938470322054003
19186,0,False,0.297832717662962,2.6625646881369334
19187,0,False,0.2233745382472215,1.9969235161027001
19188,0,False,0.1786996305977772,1.59753881288216
19189,0,False,0.148916358831481,1.3312823440684667
19190,0,False,0.12764259328412658,1.1410991520586857
19191,0,False,0.11168726912361075,0.9984617580513501
19192,0,False,0.09927757255432067,0.8875215627123112
19193,0,False,0.0893498152988886,0.79876940644108
19194,0,False,0.08122710481717146,0.7261540058555274
19195,0,False,0.0744581794157405,0.6656411720342333
19196,0,False,0.06873062715299123,0.6144380049546769
19197,0,False,0.06382129664206329,0.5705495760293429
19198,0,False,0.0595665435325924,0.5325129376273867
19199,0,False,0.055843634561805376,0.49923087902567503
19200,0,False,0.05255871488169918,0.4698643567300471
19201,0,False,0.049638786277160334,0.4437607813561556
19202,0,False,0.04702621857836242,0.4204049507584632
19203,0,False,0.0446749076494443,0.39938470322054
19204,0,False,0.04254753109470886,0.38036638401956196
19205,0,False,0.04061355240858573,0.3630770029277637
19206,0,False,0.03884774578212548,0.3472910462787305
19207,1,False,0.03722908970787025,0.33282058601711667
19208,0,True,1.9185353227013657,10.151540946071929
19209,0,False,0.9592676613506829,5.0757704730359645
19210,0,False,0.6395117742337887,3.3838469820239765
19211,1,False,0.47963383067534143,2.5378852365179823
19212,0,True,4.219724193528204,15.968692298368584
19213,1,False,2.109862096764102,7.984346149184292
19214,0,True,5.447827397488989,19.192936684521328
19215,0,True,2.7239136987444943,9.596468342260664
19216,0,True,1.8159424658296628,6.397645561507108
19217,0,False,1.3619568493722471,4.798234171130332
19218,0,False,1.0895654794977978,3.838587336904266
19219,1,False,0.9079712329148314,3.198822780753554
19220,0,True,2.478301958999704,11.509998119194245
19221,0,False,1.239150979499852,5.7549990595971225
19222,0,False,0.8261006529999013,3.8366660397314147
19223,0,False,0.619575489749926,2.8774995297985613
19224,0,False,0.49566039179994087,2.301999623838849
19225,0,False,0.41305032649995066,1.9183330198657074
19226,0,False,0.35404313699995776,1.644285445599178
19227,0,False,0.309787744874963,1.4387497648992806
19228,0,False,0.2753668843333005,1.2788886799104717
19229,0,False,0.24783019589997043,1.1509998119194245
19230,0,False,0.22530017809088218,1.046363465381295
19231,1,False,0.20652516324997533,0.9591665099328537
19232,0,True,3.0612734553724845,12.97804822086145
19233,0,False,1.5306367276862423,6.489024110430725
19234,0,False,1.0204244851241615,4.326016073620483
19235,0,False,0.7653183638431211,3.2445120552153623
19236,0,False,0.6122546910744969,2.59560964417229
19237,1,False,0.5102122425620808,2.1630080368102416
19238,0,False,0.49739155977941474,7.420497796107931
19239,0,False,0.24869577988970737,3.7102488980539654
19240,0,False,0.16579718659313825,2.4734992653693104
19241,0,False,0.12434788994485368,1.8551244490269827
19242,0,False,0.09947831195588294,1.4840995592215862
19243,0,False,0.08289859329656912,1.2367496326846552
19244,0,False,0.07105593711134496,1.0600711137297045
19245,0,False,0.06217394497242684,0.9275622245134914
19246,0,False,0.055265728864379415,0.8244997551231035
19247,0,False,0.04973915597794147,0.7420497796107931
19248,0,False,0.04521741452540134,0.6745907087370847
19249,1,False,0.04144929664828456,0.6183748163423276
19250,0,True,0.9601955307505408,8.109746077107001
19251,0,False,0.4800977653752704,4.054873038553501
19252,0,False,0.32006517691684694,2.7032486923690007
19253,0,False,0.2400488826876352,2.0274365192767503
19254,0,False,0.19203910615010814,1.6219492154214004
19255,0,False,0.16003258845842347,1.3516243461845003
19256,0,False,0.1371707901072201,1.158535153872429
19257,0,False,0.1200244413438176,1.0137182596383751
19258,0,False,0.10668839230561564,0.9010828974563335
19259,1,False,0.09601955307505407,0.8109746077107002
19260,0,True,0.5167456026468313,7.444183107111753
19261,0,False,0.25837280132341567,3.7220915535558765
19262,0,False,0.17224853421561043,2.481394369037251
19263,0,False,0.12918640066170783,1.8610457767779383
19264,0,False,0.10334912052936626,1.4888366214223507
19265,0,False,0.08612426710780521,1.2406971845186254
19266,0,False,0.07382080037811875,1.0634547295873933
19267,1,False,0.06459320033085392,0.9305228883889691
19268,0,True,4.900228653689506,17.75780867500614
19269,0,True,2.450114326844753,8.87890433750307
19270,0,True,1.6334095512298354,5.9192695583353805
19271,0,False,1.2250571634223766,4.439452168751535
19272,0,False,0.9800457307379011,3.551561735001228
19273,1,False,0.8167047756149177,2.9596347791676902
19274,0,True,1.9912667898527507,10.329335533580709
19275,0,False,0.9956333949263754,5.164667766790354
19276,0,False,0.6637555966175837,3.443111844526903
19277,0,False,0.4978166974631877,2.582333883395177
19278,0,False,0.39825335797055017,2.065867106716142
19279,0,False,0.3318777983087918,1.7215559222634516
19280,0,False,0.2844666842646787,1.4756193619401012
19281,0,False,0.24890834873159384,1.2911669416975886
19282,0,False,0.22125186553919454,1.1477039481756344
19283,0,False,0.19912667898527509,1.032933553358071
19284,0,False,0.18102425362297736,0.9390305030527919
19285,0,False,0.1659388991543959,0.8607779611317258
19286,0,False,0.15317436845021162,0.7945642718139008
19287,0,False,0.14223334213233935,0.7378096809700506
19288,0,False,0.13275111932351671,0.6886223689053805
19289,1,False,0.12445417436579692,0.6455834708487943
19290,0,True,4.926027955781178,17.82824780030855
19291,0,True,2.463013977890589,8.914123900154275
19292,0,True,1.6420093185937261,5.942749266769517
19293,0,False,1.2315069889452945,4.457061950077137
19294,0,False,0.9852055911562356,3.56564956006171
19295,0,False,0.8210046592968631,2.9713746333847584
19296,0,False,0.7037182793973111,2.5468925429012215
19297,0,False,0.6157534944726473,2.2285309750385687
19298,0,False,0.547336439531242,1.9809164222565057
19299,0,False,0.4926027955781178,1.782824780030855
19300,0,False,0.4478207232528344,1.6207498000280502
19301,1,False,0.41050232964843153,1.4856873166923792
19302,0,True,5.557748228081425,19.494144376249377
19303,0,True,2.7788741140407125,9.747072188124688
19304,0,True,1.8525827426938084,6.498048125416458
19305,0,True,1.3894370570203562,4.873536094062344
19306,0,False,1.111549645616285,3.8988288752498748
19307,0,False,0.9262913713469042,3.249024062708229
19308,0,False,0.7939640325830607,2.7848777680356247
19309,1,False,0.6947185285101781,2.436768047031172
19310,0,True,3.7367880127682263,14.722912798396903
19311,0,True,1.8683940063841131,7.361456399198452
19312,0,False,1.2455960042560754,4.907637599465635
19313,0,False,0.9341970031920566,3.680728199599226
19314,0,False,0.7473576025536453,2.944582559679381
19315,0,False,0.6227980021280377,2.4538187997328174
19316,0,False,0.5338268589668894,2.1032732569138433
19317,0,False,0.4670985015960283,1.840364099799613
19318,0,False,0.4151986680853585,1.6358791998218782
19319,1,False,0.3736788012768226,1.4722912798396905
19320,0,True,3.1586390383776726,13.234946655862116
19321,0,False,1.5793195191888363,6.617473327931058
19322,0,False,1.0528796794592241,4.411648885287372
19323,0,False,0.7896597595944181,3.308736663965529
19324,0,False,0.6317278076755345,2.646989331172423
19325,0,False,0.5264398397296121,2.205824442643686
19326,0,False,0.4512341483396675,1.8907066651231592
19327,0,False,0.39482987979720907,1.6543683319827645
19328,0,False,0.3509598931530747,1.4705496284291237
19329,0,False,0.31586390383776725,1.3234946655862114
19330,0,False,0.28714900348887934,1.2031769687147378
19331,0,False,0.26321991986480603,1.102912221321843
19332,0,False,0.24297223372135943,1.018072819681701
19333,1,False,0.22561707416983376,0.9453533325615796
19334,0,True,4.9735112231022525,17.95837701761747
19335,0,True,2.4867556115511262,8.979188508808734
19336,0,False,1.6578370743674173,5.986125672539155
19337,0,False,1.2433778057755631,4.489594254404367
19338,0,False,0.9947022446204504,3.5916754035234932
19339,0,False,0.8289185371837087,2.9930628362695777
19340,0,False,0.7105016033003217,2.5654824310882094
19341,0,False,0.6216889028877816,2.2447971272021836
19342,0,False,0.5526123581224724,1.9953752241797187
19343,0,False,0.4973511223102252,1.7958377017617466
19344,0,False,0.45213738391838654,1.6325797288743151
19345,0,False,0.41445926859185434,1.4965314181347888
19346,0,False,0.3825777863924809,1.3814136167398052
19347,0,False,0.3552508016501609,1.2827412155441047
19348,0,False,0.3315674148734835,1.1972251345078313
19349,0,False,0.3108444514438908,1.1223985636010918
19350,0,False,0.29255948371189716,1.0563751186833805
19351,0,False,0.2763061790612362,0.9976876120898593
19352,0,False,0.26176374858432905,0.9451777377693403
19353,0,False,0.2486755611551126,0.8979188508808733
19354,0,False,0.2368338677667739,0.8551608103627365
19355,0,False,0.22606869195919327,0.8162898644371576
19356,0,False,0.21623961839575007,0.7807990007659767
19357,0,False,0.20722963429592717,0.7482657090673944
19358,0,False,0.1989404489240901,0.7183350807046988
19359,0,False,0.19128889319624046,0.6907068083699026
19360,0,False,0.18420411937415748,0.6651250747265729
19361,0,False,0.17762540082508044,0.6413706077720523
19362,0,False,0.17150038700352593,0.6192543799178437
19363,0,False,0.16578370743674176,0.5986125672539157
19364,0,False,0.16043584590652427,0.5793024844392731
19365,0,False,0.1554222257219454,0.5611992818005459
19366,0,False,0.15071246130612886,0.5441932429581051
19367,0,False,0.14627974185594858,0.5281875593416903
19368,0,False,0.14210032066006434,0.5130964862176419
19369,0,False,0.1381530895306181,0.49884380604492967
19370,0,False,0.1344192222460068,0.48536154101668827
19371,0,False,0.13088187429216452,0.47258886888467017
19372,0,False,0.12752592879749364,0.4604712055799351
19373,1,False,0.1243377805775563,0.44895942544043665
19374,0,True,2.6344573349955316,11.912824269088397
19375,0,False,1.3172286674977658,5.956412134544198
19376,0,False,0.8781524449985105,3.9709414230294655
19377,0,False,0.6586143337488829,2.978206067272099
19378,0,False,0.5268914669991063,2.3825648538176796
19379,1,False,0.43907622249925526,1.9854707115147328
19380,0,True,0.17426780686026486,7.177064531000044
19381,1,False,0.08713390343013243,3.588532265500022
19382,0,True,1.0666571845141513,8.316261553187893
19383,0,False,0.5333285922570756,4.158130776593946
19384,0,False,0.35555239483805046,2.7720871843959642
19385,0,False,0.2666642961285378,2.079065388296973
19386,0,False,0.21333143690283027,1.6632523106375785
19387,1,False,0.17777619741902523,1.3860435921979821
19388,0,True,4.412348502402952,16.49176188290926
19389,0,True,2.206174251201476,8.24588094145463
19390,0,False,1.4707828341343174,5.497253960969753
19391,1,False,1.103087125600738,4.122940470727315
19392,0,True,0.6129964032339814,7.573615537859345
19393,0,False,0.3064982016169907,3.7868077689296724
19394,0,False,0.20433213441132714,2.5245385126197815
19395,0,False,0.15324910080849535,1.8934038844648362
19396,0,False,0.12259928064679629,1.514723107571869
19397,0,False,0.10216606720566357,1.2622692563098907
19398,0,False,0.08757091474771163,1.081945076837049
19399,0,False,0.07662455040424768,0.9467019422324181
19400,0,False,0.06811071147044238,0.8415128375399271
19401,0,False,0.061299640323398144,0.7573615537859345
19402,0,False,0.05572694574854377,0.6885105034417586
19403,1,False,0.051083033602831784,0.6311346281549454
19404,0,True,1.0808163113615423,8.344890028678938
19405,0,False,0.5404081556807712,4.172445014339469
19406,0,False,0.3602721037871807,2.7816300095596453
19407,0,False,0.2702040778403856,2.0862225071697345
19408,0,False,0.21616326227230848,1.6689780057357875
19409,0,False,0.18013605189359036,1.3908150047798227
19410,0,False,0.15440233019450603,1.192127146954134
19411,0,False,0.1351020389201928,1.0431112535848672
19412,0,False,0.12009070126239359,0.9272100031865487
19413,0,False,0.10808163113615424,0.8344890028678937
19414,0,False,0.09825602830559475,0.7586263662435399
19415,0,False,0.09006802594679518,0.6954075023899113
19416,0,False,0.08313971625858017,0.6419146175906875
19417,1,False,0.07720116509725301,0.596063573477067
19418,0,True,2.667931993752971,12.000662444452836
19419,0,False,1.3339659968764854,6.000331222226418
19420,0,False,0.8893106645843237,4.000220814817612
19421,1,False,0.6669829984382427,3.000165611113209
19422,0,True,5.0520006829972335,18.175508210494094
19423,1,False,2.5260003414986167,9.087754105247047
19424,0,True,0.19839615931158622,7.191285997350239
19425,0,False,0.09919807965579311,3.5956429986751197
19426,0,False,0.06613205310386208,2.3970953324500797
19427,1,False,0.049599039827896554,1.7978214993375599
19428,0,True,2.1201170802558296,10.651069522519297
19429,1,False,1.0600585401279148,5.325534761259648
19430,0,True,3.2514443195268754,13.483207478044218
19431,0,True,1.6257221597634377,6.741603739022109
19432,0,False,1.0838147731756251,4.494402492681406
19433,1,False,0.8128610798817189,3.3708018695110544
19434,0,True,5.680937658527296,19.836450384934142
19435,0,True,2.840468829263648,9.918225192467071
19436,0,True,1.8936458861757652,6.612150128311381
19437,0,False,1.420234414631824,4.959112596233536
19438,0,False,1.136187531705459,3.9672900769868282
19439,0,False,0.9468229430878826,3.3060750641556904
19440,0,False,0.8115625226467564,2.833778626419163
19441,1,False,0.710117207315912,2.479556298116768
19442,0,True,3.8508271185999967,15.032608893223708
19443,0,False,1.9254135592999984,7.516304446611854
19444,0,False,1.2836090395333322,5.01086963107457
19445,0,False,0.9627067796499992,3.758152223305927
19446,0,False,0.7701654237199994,3.006521778644742
19447,1,False,0.6418045197666661,2.505434815537285
19448,0,True,1.1060040147621018,8.396635769621408
19449,0,False,0.5530020073810509,4.198317884810704
19450,0,False,0.3686680049207006,2.7988785898738024
19451,0,False,0.27650100369052544,2.099158942405352
19452,0,False,0.22120080295242037,1.6793271539242816
19453,0,False,0.1843340024603503,1.3994392949369012
19454,0,False,0.15800057353744312,1.199519395660201
19455,0,False,0.13825050184526272,1.049579471202676
19456,0,False,0.12288933497356687,0.9329595299579341
19457,1,False,0.11060040147621018,0.8396635769621408
19458,0,True,0.6481155758070578,7.626077837050739
19459,0,False,0.3240577879035289,3.8130389185253697
19460,0,False,0.2160385252690193,2.5420259456835796
19461,0,False,0.16202889395176445,1.9065194592626848
19462,0,False,0.1296231151614116,1.525215567410148
19463,1,False,0.10801926263450964,1.2710129728417898
19464,0,True,3.865189136675332,15.07223618920572
19465,0,True,1.932594568337666,7.53611809460286
19466,0,False,1.2883963788917774,5.02407872973524
19467,0,False,0.966297284168833,3.76805904730143
19468,0,False,0.7730378273350663,3.0144472378411438
19469,1,False,0.6441981894458887,2.51203936486762
19470,0,True,1.117022323978544,8.419657804011338
19471,1,False,0.558511161989272,4.209828902005669
19472,0,True,2.1462345473103572,10.717889966411816
19473,0,False,1.0731172736551786,5.358944983205908
19474,0,False,0.715411515770119,3.5726299888039383
19475,0,False,0.5365586368275893,2.679472491602954
19476,0,False,0.42924690946207145,2.143577993282363
19477,1,False,0.3577057578850595,1.7863149944019692
19478,0,True,5.710882826503895,19.921270563735426
19479,0,True,2.8554414132519477,9.960635281867713
19480,0,True,1.9036276088346318,6.640423521245142
19481,0,False,1.4277207066259738,4.9803176409338565
19482,0,False,1.1421765653007792,3.984254112747086
19483,1,False,0.9518138044173159,3.320211760622571
19484,0,True,2.7087599487757594,12.109138265199222
19485,0,False,1.3543799743878797,6.054569132599611
19486,0,False,0.9029199829252531,4.036379421733074
19487,0,False,0.6771899871939399,3.0272845662998056
19488,0,False,0.5417519897551519,2.421827653039845
19489,1,False,0.45145999146262655,2.018189710866537
19490,0,True,0.22754948615647494,7.211241158826658
19491,0,False,0.11377474307823747,3.605620579413329
19492,0,False,0.07584982871882498,2.403747052942219
19493,0,False,0.056887371539118735,1.8028102897066645
19494,0,False,0.04550989723129499,1.4422482317653316
19495,0,False,0.03792491435941249,1.2018735264711096
19496,0,False,0.03250706945092499,1.0301773084038082
19497,0,False,0.028443685769559367,0.9014051448533322
19498,0,False,0.02528327623960833,0.8012490176474065
19499,0,False,0.022754948615647495,0.7211241158826658
19500,0,False,0.020686316923315903,0.6555673780751506
19501,1,False,0.018962457179706245,0.6009367632355548
19502,0,True,0.6666312452319841,7.655215563686111
19503,0,False,0.33331562261599207,3.8276077818430556
19504,0,False,0.22221041507732806,2.5517385212287036
19505,0,False,0.16665781130799603,1.9138038909215278
19506,0,False,0.1333262490463968,1.5310431127372222
19507,1,False,0.11110520753866403,1.2758692606143518
19508,0,True,3.889924945095797,15.141159810207917
19509,0,True,1.9449624725478984,7.570579905103958
19510,0,False,1.2966416483652656,5.0470532700693065
19511,0,False,0.9724812362739492,3.785289952551979
19512,0,False,0.7779849890191594,3.0282319620415836
19513,0,False,0.6483208241826328,2.5235266350346532
19514,0,False,0.5557035635851137,2.1630228300297025
19515,0,False,0.4862406181369746,1.8926449762759896
19516,0,False,0.4322138827884218,1.6823510900231018
19517,0,False,0.3889924945095797,1.5141159810207918
19518,0,False,0.35362954046325423,1.3764690736552652
19519,0,False,0.3241604120913164,1.2617633175173266
19520,0,False,0.2992249957765997,1.1647046007852244
19521,0,False,0.2778517817925569,1.0815114150148513
19522,0,False,0.25932832967305314,1.0094106540138612
19523,0,False,0.2431203090684873,0.9463224881379948
19524,0,False,0.2288191144173998,0.8906564594239951
19525,0,False,0.2161069413942109,0.8411755450115509
19526,0,False,0.20473289184714719,0.7969031479056798
19527,0,False,0.19449624725478984,0.7570579905103959
19528,0,False,0.18523452119503794,0.7210076100099009
19529,0,False,0.17681477023162712,0.6882345368276326
19530,0,False,0.1691271715259042,0.6583112960959964
19531,1,False,0.1620802060456582,0.6308816587586633
19532,0,True,5.119205896856917,18.36580015266177
19533,0,True,2.5596029484284584,9.182900076330885
19534,0,False,1.7064019656189724,6.121933384220591
19535,0,False,1.2798014742142292,4.591450038165442
19536,0,False,1.0238411793713835,3.673160030532354
19537,0,False,0.8532009828094862,3.0609666921102954
19538,0,False,0.7313151281224167,2.6236857360945387
19539,0,False,0.6399007371071146,2.295725019082721
19540,0,False,0.5688006552063242,2.0406444614068633
19541,1,False,0.5119205896856918,1.836580015266177
19542,0,True,4.50991613778617,16.764695257252562
19543,1,False,2.254958068893085,8.382347628626281
19544,0,True,5.745388100296333,20.021018923154667
19545,0,True,2.8726940501481666,10.010509461577334
19546,0,True,1.9151293667654445,6.673672974384889
19547,0,False,1.4363470250740833,5.005254730788667
19548,0,False,1.1490776200592667,4.004203784630933
19549,0,False,0.9575646833827223,3.3368364871924445
19550,0,False,0.8207697286137619,2.8601455604506665
19551,0,False,0.7181735125370416,2.5026273653943334
19552,0,False,0.6383764555884814,2.224557658128296
19553,1,False,0.5745388100296334,2.0021018923154665
19554,0,True,5.128528387228001,18.39302499318322
19555,0,True,2.5642641936140005,9.19651249659161
19556,0,False,1.7095094624093334,6.131008331061074
19557,0,False,1.2821320968070002,4.598256248295805
19558,0,False,1.0257056774456002,3.6786049986366445
19559,1,False,0.8547547312046667,3.065504165530537
19560,0,True,2.1840317593479615,10.81694720471393
19561,0,False,1.0920158796739807,5.408473602356965
19562,0,False,0.7280105864493205,3.6056490682379763
19563,0,False,0.5460079398369904,2.7042368011784825
19564,0,False,0.43680635186959227,2.163389440942786
19565,0,False,0.36400529322466024,1.8028245341189881
19566,0,False,0.31200453704970876,1.54527817210199
19567,0,False,0.2730039699184952,1.3521184005892413
19568,0,False,0.24267019548310684,1.2018830227459922
19569,0,False,0.21840317593479613,1.081694720471393
19570,0,False,0.1985483417589056,0.9833588367921755
19571,1,False,0.18200264661233012,0.9014122670594941
19572,0,True,2.7456026463942798,12.209812796032358
19573,0,False,1.3728013231971399,6.104906398016179
19574,0,False,0.9152008821314267,4.069937598677453
19575,0,False,0.6864006615985699,3.0524531990080894
19576,0,False,0.549120529278856,2.4419625592064715
19577,1,False,0.45760044106571335,2.0349687993387264
19578,0,True,0.2532527384176167,7.232666275229783
19579,0,False,0.12662636920880835,3.6163331376148915
19580,0,False,0.0844175794725389,2.4108887584099277
19581,0,False,0.06331318460440417,1.8081665688074458
19582,0,False,0.05065054768352334,1.4465332550459566
19583,1,False,0.04220878973626945,1.2054443792049638
19584,0,True,3.3269725549349354,13.692139057716744
19585,0,False,1.6634862774674677,6.846069528858372
19586,0,False,1.1089908516449785,4.564046352572248
19587,0,False,0.8317431387337338,3.423034764429186
19588,0,False,0.6653945109869872,2.738427811543349
19589,0,False,0.5544954258224892,2.282023176286124
19590,0,False,0.4752817935621336,1.9560198653881062
19591,0,False,0.4158715693668669,1.711517382214593
19592,0,False,0.3696636172149928,1.5213487841907494
19593,0,False,0.3326972554934936,1.3692139057716746
19594,0,False,0.3024520504486305,1.2447399143378859
19595,0,False,0.2772477129112446,1.141011588143062
19596,0,False,0.2559209657642258,1.0532414659782112
19597,1,False,0.2376408967810668,0.9780099326940531
19598,0,True,5.143059474455967,18.436637588174072
19599,0,True,2.5715297372279835,9.218318794087036
19600,0,True,1.7143531581519889,6.145545862724691
19601,0,False,1.2857648686139918,4.609159397043518
19602,0,False,1.0286118948911933,3.6873275176348144
19603,1,False,0.8571765790759944,3.0727729313623455
19604,0,True,2.1956836152221344,10.848979182796198
19605,0,False,1.0978418076110672,5.424489591398099
19606,0,False,0.7318945384073782,3.6163263942653994
19607,0,False,0.5489209038055336,2.7122447956990494
19608,0,False,0.43913672304442686,2.16979583655924
19609,1,False,0.3659472692036891,1.8081631971326997
19610,0,True,5.767415517957875,20.087790759519024
19611,0,True,2.8837077589789377,10.043895379759512
19612,0,True,1.9224718393192917,6.695930253173008
19613,0,False,1.4418538794894689,5.021947689879756
19614,0,False,1.153483103591575,4.017558151903804
19615,0,False,0.9612359196596458,3.347965126586504
19616,0,False,0.8239165025654107,2.8696843942170034
19617,0,False,0.7209269397447344,2.510973844939878
19618,0,False,0.6408239464397639,2.231976751057669
19619,0,False,0.5767415517957875,2.008779075951902
19620,0,False,0.5243105016325341,1.8261627963199114
19621,0,False,0.4806179598298229,1.673982563293252
19622,0,False,0.44364734753522117,1.5452146738091557
19623,0,False,0.41195825128270536,1.4348421971085017
19624,0,False,0.3844943678638583,1.3391860506346014
